lsoa_code,lsoa_name,lad_code,lad_name
E01013579,Derby 003F,E06000015,Derby
E01013580,Derby 003G,E06000015,Derby
E01013581,Derby 004D,E06000015,Derby
E01013582,Derby 006E,E06000015,Derby
E01013583,Derby 026D,E06000015,Derby
E01013584,Derby 029A,E06000015,Derby
E01013585,Derby 029B,E06000015,Derby
E01013586,Derby 029C,E06000015,Derby
E01013587,Derby 029D,E06000015,Derby
E01013588,Derby 029E,E06000015,Derby
E01013589,Derby 029F,E06000015,Derby
E01013590,Derby 026E,E06000015,Derby
E01013591,Derby 026F,E06000015,Derby
E01013592,Derby 010A,E06000015,Derby
E01013593,Derby 014A,E06000015,Derby
E01013594,Derby 010B,E06000015,Derby
E01013595,Derby 014B,E06000015,Derby
E01013596,Derby 010C,E06000015,Derby
E01013597,Derby 014C,E06000015,Derby
E01013598,Derby 014D,E06000015,Derby
E01013599,Derby 010D,E06000015,Derby
E01013600,Leicester 003A,E06000016,Leicester
E01013601,Leicester 003B,E06000016,Leicester
E01013602,Leicester 003C,E06000016,Leicester
E01013603,Leicester 003D,E06000016,Leicester
E01013604,Leicester 003E,E06000016,Leicester
E01013605,Leicester 003F,E06000016,Leicester
E01013606,Leicester 008A,E06000016,Leicester
E01013608,Leicester 034A,E06000016,Leicester
E01013609,Leicester 034B,E06000016,Leicester
E01013610,Leicester 034C,E06000016,Leicester
E01013611,Leicester 034D,E06000016,Leicester
E01013612,Leicester 034E,E06000016,Leicester
E01013613,Leicester 031A,E06000016,Leicester
E01013614,Leicester 031B,E06000016,Leicester
E01013615,Leicester 001A,E06000016,Leicester
E01013616,Leicester 001B,E06000016,Leicester
E01013617,Leicester 004A,E06000016,Leicester
E01013618,Leicester 001C,E06000016,Leicester
E01013619,Leicester 001D,E06000016,Leicester
E01013620,Leicester 004B,E06000016,Leicester
E01013621,Leicester 004C,E06000016,Leicester
E01013622,Leicester 004D,E06000016,Leicester
E01013623,Leicester 004E,E06000016,Leicester
E01013624,Leicester 007A,E06000016,Leicester
E01013625,Leicester 006A,E06000016,Leicester
E01013626,Leicester 007B,E06000016,Leicester
E01013627,Leicester 007C,E06000016,Leicester
E01013628,Leicester 006B,E06000016,Leicester
E01013629,Leicester 007D,E06000016,Leicester
E01013630,Leicester 007E,E06000016,Leicester
E01013631,Leicester 026A,E06000016,Leicester
E01013632,Leicester 026B,E06000016,Leicester
E01013633,Leicester 028A,E06000016,Leicester
E01013634,Leicester 028B,E06000016,Leicester
E01013635,Leicester 029A,E06000016,Leicester
E01013636,Leicester 029B,E06000016,Leicester
E01013637,Leicester 028C,E06000016,Leicester
E01013638,Leicester 026C,E06000016,Leicester
E01013639,Leicester 028D,E06000016,Leicester
E01013640,Leicester 026D,E06000016,Leicester
E01013641,Leicester 028E,E06000016,Leicester
E01013642,Leicester 030A,E06000016,Leicester
E01013643,Leicester 030B,E06000016,Leicester
E01013648,Leicester 040C,E06000016,Leicester
E01013649,Leicester 030C,E06000016,Leicester
E01013650,Leicester 030D,E06000016,Leicester
E01013651,Leicester 011A,E06000016,Leicester
E01013652,Leicester 011B,E06000016,Leicester
E01013653,Leicester 011C,E06000016,Leicester
E01013654,Leicester 017A,E06000016,Leicester
E01013655,Leicester 011D,E06000016,Leicester
E01013656,Leicester 017B,E06000016,Leicester
E01013657,Leicester 017C,E06000016,Leicester
E01013658,Leicester 017D,E06000016,Leicester
E01013659,Leicester 017E,E06000016,Leicester
E01013660,Leicester 019A,E06000016,Leicester
E01013661,Leicester 019B,E06000016,Leicester
E01013662,Leicester 021A,E06000016,Leicester
E01013663,Leicester 021B,E06000016,Leicester
E01013664,Leicester 019C,E06000016,Leicester
E01013665,Leicester 019D,E06000016,Leicester
E01013666,Leicester 025A,E06000016,Leicester
E01013667,Leicester 019E,E06000016,Leicester
E01013668,Leicester 019F,E06000016,Leicester
E01013669,Leicester 025B,E06000016,Leicester
E01013670,Leicester 025C,E06000016,Leicester
E01013671,Leicester 025D,E06000016,Leicester
E01013672,Leicester 025E,E06000016,Leicester
E01013673,Leicester 036A,E06000016,Leicester
E01013674,Leicester 036B,E06000016,Leicester
E01013675,Leicester 036C,E06000016,Leicester
E01013676,Leicester 036D,E06000016,Leicester
E01013677,Leicester 036E,E06000016,Leicester
E01013678,Leicester 035A,E06000016,Leicester
E01013679,Leicester 035B,E06000016,Leicester
E01013680,Leicester 008C,E06000016,Leicester
E01013681,Leicester 016A,E06000016,Leicester
E01013682,Leicester 016B,E06000016,Leicester
E01013683,Leicester 016C,E06000016,Leicester
E01013684,Leicester 016D,E06000016,Leicester
E01013685,Leicester 008D,E06000016,Leicester
E01013686,Leicester 008E,E06000016,Leicester
E01013687,Leicester 031C,E06000016,Leicester
E01013688,Leicester 031D,E06000016,Leicester
E01013689,Leicester 038A,E06000016,Leicester
E01013690,Leicester 038B,E06000016,Leicester
E01013691,Leicester 035C,E06000016,Leicester
E01013692,Leicester 035D,E06000016,Leicester
E01013693,Leicester 035E,E06000016,Leicester
E01013694,Leicester 013A,E06000016,Leicester
E01013696,Leicester 043D,E06000016,Leicester
E01013698,Leicester 037B,E06000016,Leicester
E01013699,Leicester 043C,E06000016,Leicester
E01013700,Leicester 013B,E06000016,Leicester
E01013702,Leicester 030E,E06000016,Leicester
E01013703,Leicester 032A,E06000016,Leicester
E01013704,Leicester 032B,E06000016,Leicester
E01013705,Leicester 038C,E06000016,Leicester
E01013706,Leicester 032C,E06000016,Leicester
E01013707,Leicester 032D,E06000016,Leicester
E01013709,Leicester 038D,E06000016,Leicester
E01013710,Leicester 030F,E06000016,Leicester
E01013711,Leicester 030G,E06000016,Leicester
E01013712,Leicester 032E,E06000016,Leicester
E01013713,Leicester 010A,E06000016,Leicester
E01013714,Leicester 010B,E06000016,Leicester
E01013715,Leicester 006C,E06000016,Leicester
E01013717,Leicester 010C,E06000016,Leicester
E01013718,Leicester 010D,E06000016,Leicester
E01013719,Leicester 010E,E06000016,Leicester
E01013720,Leicester 010F,E06000016,Leicester
E01013721,Leicester 012A,E06000016,Leicester
E01013722,Leicester 039A,E06000016,Leicester
E01013723,Leicester 012B,E06000016,Leicester
E01013725,Leicester 012C,E06000016,Leicester
E01013726,Leicester 012D,E06000016,Leicester
E01013727,Leicester 039B,E06000016,Leicester
E01013728,Leicester 012E,E06000016,Leicester
E01013729,Leicester 020A,E06000016,Leicester
E01013730,Leicester 039C,E06000016,Leicester
E01013731,Leicester 039D,E06000016,Leicester
E01013732,Leicester 005A,E06000016,Leicester
E01013733,Leicester 002A,E06000016,Leicester
E01013734,Leicester 002B,E06000016,Leicester
E01013735,Leicester 002C,E06000016,Leicester
E01013736,Leicester 002D,E06000016,Leicester
E01013737,Leicester 002E,E06000016,Leicester
